subject_id,label_id,number,content,question_img_src,correct_answer_no,commentary,answer_img_src
5,3,4,両端にヒンジを有する2つの棒部材ACとBCがあり、点Cにおいて鉛直下向きの荷重Pを受けている。棒部材ACとBCに生じる軸方向力をそれぞれN1と N2とするとき、その比N1／N2として、適切なものはどれか。なお、棒部材の伸びは微小とみなしてよい。,,2,"- \( N_1 \) は棒部材ACに生じる軸方向力であり、これは荷重 \( P \) のACに沿った成分、すなわち \( P \cos 60^\circ \) です。
- \( N_2 \) は棒部材BCに生じる軸方向力であり、これは荷重 \( P \) のBCに沿った成分、すなわち \( P \cos 30^\circ \) です。

したがって、比 \( \frac{N_1}{N_2} \) は次のように計算できます。

\[
\frac{N_1}{N_2} = \frac{P \cos 60^\circ}{P \cos 30^\circ} = \frac{\cos 60^\circ}{\cos 30^\circ} = \frac{1/2}{\sqrt{3}/2} = \frac{1}{\sqrt{3}} = 1/\sqrt{3}
\]

選択肢2が正解です。",
5,3,5,モータの出力軸に慣性モーメントI［kg・m2］の円盤が取り付けられている。この円盤を時間 T［s］の間に角速度ω1［rad／s］からω2［rad／s］（ω2＞ω1）に一定の角加速度（ω2−ω1）／T で増速するために必要なモータ出力軸のトルク τ［Nm］として適切なものはどれか。ただし、モータ出力軸の慣性モーメントは無視できるものとする。,,3,"一定の角加速度 \( \alpha \) で円盤を加速する場合、その角加速度は次のように表されます。

\[
\alpha = \frac{\omega_2 - \omega_1}{T}
\]

トルク \( \tau \) は慣性モーメント \( I \) と角加速度 \( \alpha \) の積で表されます。

\[
\tau = I \alpha
\]

これを用いて、必要なトルク \( \tau \) を計算します。

\[
\tau = I \left( \frac{\omega_2 - \omega_1}{T} \right) = I \frac{\omega_2 - \omega_1}{T}
\]

したがって、適切な答えは選択肢3、\( \tau = I (\omega_2 - \omega_1) / T \) です。",
5,3,6,図（ a ）に示すような上下に張力Tで張られた糸の中央に物体が取り付けられた系の振動を考える。糸の長さは2L、物体の質量はmである。図（ a ）の拡大図に示すように、物体の横方向の変位をxとし、そのときの糸の傾きをθとすると、復元力は2Tsinθと表され、運動方程式よりこの系の固有振動数faを求めることができる。同様に、図（ b ）に示すような上下に張力Tで張られた長さ4Lの糸の中央に質量2mの物体が取り付けられた系があり、この系の固有振動数をfbとする。faとfbの比として適切なものはどれか。ただし、どちらの系でも、糸の質量、及び物体の大きさは無視できるものとする。また、物体の鉛直方向の変位はなく、振動している際の張力変動は無視することができ、変位xと傾きθは微小なものとみなしてよい。,,5,"糸と物体の系について、その固有振動数 \( f_a \) と \( f_b \) の比を求める問題です。

まず、微小角度 \( \theta \) の近似を使います。この近似により、\( \sin \theta \approx \theta \) となります。また、\( \theta \) は \( x/L \) で表せます（\( x \) は物体の横方向の変位、\( L \) は糸の長さ）。

### 図（a）の場合
物体の質量は \( m \)、糸の長さは \( 2L \)、張力は \( T \) です。

運動方程式は以下のようになります。
\[
m \frac{d^2 x}{dt^2} = -2T \sin \theta \approx -2T \frac{x}{2L}
\]
これを整理すると、
\[
\frac{d^2 x}{dt^2} + \frac{T}{mL} x = 0
\]
この方程式から、固有振動数 \( f_a \) は
\[
f_a^2 = \frac{T}{mL}
\]

### 図（b）の場合
物体の質量は \( 2m \)、糸の長さは \( 4L \)、張力は \( T \) です。

運動方程式は以下のようになります。
\[
2m \frac{d^2 x}{dt^2} = -2T \sin \theta \approx -2T \frac{x}{4L}
\]
これを整理すると、
\[
\frac{d^2 x}{dt^2} + \frac{T}{2mL} x = 0
\]
この方程式から、固有振動数 \( f_b \) は
\[
f_b^2 = \frac{T}{2mL}
\]

### \( f_a \) と \( f_b \) の比
\[
\frac{f_a}{f_b} = \sqrt{\frac{f_a^2}{f_b^2}} = \sqrt{\frac{2m}{m} \times \frac{4L}{2L}} = \sqrt{2 \times 2} = 2
\]

したがって、\( f_a : f_b = 2 : 1 \) となります。",
5,4,1,次の記述のうち、最も不適切なものはどれか。ただし、いずれも常温・常圧下であるものとする。,,2,"次の記述のうち、最も不適切なものは「2 .塩酸及び酢酸の0.1mol／L 水溶液は同一のpHを示す。」です。

1. 酢酸は弱酸であり、炭酸よりも酸性度が強く、フェノールよりも酸性度が強い。この記述は一般的に正確です。

2. 塩酸は強酸であり、水に溶けるとほぼ完全に解離します。一方で、酢酸は弱酸であり、水に溶けると部分的にしか解離しません。そのため、同じ濃度の水溶液でも、塩酸の方がpHは低くなります。

3. 水酸化ナトリウム、水酸化カリウム、水酸化カルシウム、水酸化バリウムは、水に溶けると強塩基性を示す。これは正確です。

4. 炭酸カルシウムに希塩酸を加えると、二酸化炭素を発生する。この記述も正確です。

5. 塩化アンモニウムと水酸化カルシウムの混合物を加熱すると、アンモニアを発生する。この記述も正確です。

したがって、最も不適切なのは2番目の記述です。",
5,4,2,次の物質のうち、下線を付けた原子の酸化数が最小なものはどれか。,,4,"酸化数を考えると、以下のようになります。

1. \( \text{H}_2\text{S} \)：硫黄（S）の酸化数は-2
2. \( \text{Mn} \)：マンガン（Mn）の酸化数は0
3. \( \text{MnO}_4^- \)：マンガン（Mn）の酸化数は+7
4. \( \text{NH}_3 \)：窒素（N）の酸化数は-3
5. \( \text{HNO}_3 \)：窒素（N）の酸化数は+5

これを考慮すると、窒素（N）の酸化数が-3で最小となるので、選択肢は「4. \( \text{NH}_3 \)」です。",
5,4,3,"金属材料に関する次の記述の、（　　　）に入る語句及び数値の組合せとして、適切なものはどれか。

ニッケルは、（　ア　）に分類される金属であり、ニッケル合金やニッケルめっき鋼板などの製造に使われている。
幅0.50m、長さ1.0m、厚さ0.60mmの鋼板に、ニッケルで厚さ10μmの片面めっきを施すには、（　イ　）kgのニニッケルが必要である。このニッケルめっき鋼板におけるニッケルの質量百分率は、（　ウ　）％である。ただし、鋼板、ニッケルの密度は、それぞれ、7.9×103kg／m3、8.9×103kg／m3とする。",,1,"めっきに必要なニッケルの質量を計算します。

- 鋼板の面積：\(0.50 \, \text{m} \times 1.0 \, \text{m} = 0.5 \, \text{m}^2\)
- めっきの厚さ：\(10 \, \mu \text{m} = 10 \times 10^{-6} \, \text{m}\)
- めっきの体積：\(0.5 \, \text{m}^2 \times 10 \times 10^{-6} \, \text{m} = 5 \times 10^{-6} \, \text{m}^3\)
- めっきに必要なニッケルの質量：\(5 \times 10^{-6} \, \text{m}^3 \times 8.9 \times 10^3 \, \text{kg/m}^3 = 4.45 \times 10^{-2} \, \text{kg} \approx 4.5 \times 10^{-2} \, \text{kg}\)

次に、ニッケルの質量百分率を計算します。

- 鋼板の厚さ：\(0.60 \, \text{mm} = 0.60 \times 10^{-3} \, \text{m}\)
- 鋼板の体積：\(0.5 \, \text{m} \times 1.0 \, \text{m} \times 0.60 \times 10^{-3} \, \text{m} = 3 \times 10^{-4} \, \text{m}^3\)
- 鋼板の質量：\(3 \times 10^{-4} \, \text{m}^3 \times 7.9 \times 10^3 \, \text{kg/m}^3 = 2.37 \, \text{kg}\)
- ニッケルの質量百分率：\(\frac{4.5 \times 10^{-2} \, \text{kg}}{2.37 \, \text{kg} + 4.5 \times 10^{-2} \, \text{kg}} \times 100 \approx 1.8\%\)

以上の計算により、選択肢1が正解であることが確認できます。",
5,4,4,"材料の力学特性試験に関する次の記述の、（　　　）に入る語句の組合せとして、適切なものはどれか。

材料の弾塑性挙動を、試験片の両端を均一に引っ張る一軸引張試験機を用いて測定したとき、試験機から一次的に計測できるものは荷重と変位である。荷重を（　ア　）の試験片の断面積で除すことで（　イ　）が得られ、変位を（　ア　）の試験片の長さで除すことで（　ウ　）が得られる。
（　イ　）―（　ウ　）曲線において、試験開始の初期に現れる直線領域を（　エ　）変形領域と呼ぶ。",,1,"一軸引張試験において、試験機から一次的に計測できるものは荷重と変位です。この荷重と変位を適切に正規化することで、材料の力学的性質を評価することができます。

- 荷重を変形前の試験片の断面積で除すことで「公称応力」が得られます。
- 変位を変形前の試験片の長さで除すことで「公称ひずみ」が得られます。

また、試験開始の初期に現れる直線領域は「弾性変形領域」と呼ばれます。

したがって、適切な語句の組合せは以下のようになります。

- ア：変形前
- イ：公称応力
- ウ：公称ひずみ
- エ：弾性

この情報に基づいて、選択肢1が正解であると言えます。",
5,4,5,酵素に関する次の記述のうち、最も適切なものはどれか。,,5,"選択肢について考察します。

1. 非極性アミノ酸の側鎖は、通常は酵素の内部に存在する傾向があります。外表面には極性を持つアミノ酸が多いです。
  
2. 至適温度が20°C以下、あるいは100°C以上の酵素も存在する可能性があります。例えば、極端な環境で生きる微生物が産生する酵素などが該当します。

3. 酵素はタンパク質を主成分とするものが多いですが、「無機触媒」ではありません。

4. 酵素は活性化エネルギーを**減少**させる役割を持っています。増加させるわけではありません。

5. リパーゼは高級脂肪酸トリグリセリドのエステル結合を加水分解する酵素であり、この記述は正確です。

したがって、最も適切な記述は選択肢5です。",
5,4,6,ある二本鎖DNAの一方のポリヌクレオチド鎖の塩基組成を調べたところ、グアニン（G）が25％、アデニン（A）が15％であった。このとき、同じ側の鎖、又は相補鎖に関する次の記述のうち、最も適切なものはどれか。,,5,"DNAの二本鎖は、塩基対と呼ばれる塩基のペアで構成されています。具体的には、アデニン（A）はチミン（T）と、グアニン（G）はシトシン（C）とペアを形成します。

問題文によれば、一方の鎖（鎖1と呼びましょう）には、グアニン（G）が25％、アデニン（A）が15％存在します。この情報から、相補鎖（鎖2と呼びましょう）には、Gに対応するC（シトシン）が25％、Aに対応するT（チミン）が15％存在することがわかります。

鎖2において、CとTの和は25％ + 15％ = 40％です。この40％を100％から引くと、残りのGとAの和が60％になります。これは、鎖1のGとAの和（25％ + 15％ = 40％）と同じです。

したがって、選択肢5「相補鎖では、グアニン（G）とアデニン（A）の和が60％である」がこの事実を正確に反映しています。",
5,5,1,気候変動に関する政府間パネル（IPCC）第6次評価報告書第1〜3作業部会報告書政策決定者向け要約の内容に関する次の記述のうち、不適切なものはどれか。,,2,"IPCC（気候変動に関する政府間パネル）の第6次評価報告書に基づくと、以下の選択肢のうち不適切なものは「2. 2011〜2020年における世界平均気温は、工業化以前の状態の近似値とされる1850〜1900年の値よりも約3°C高かった」となります。

第6次評価報告書によれば、2011〜2020年の世界平均気温は、工業化以前（1850〜1900年）に比べて約1.1°C高かったとされています。約3°Cという数値が不適切です。

他の選択肢は、気候変動の影響、人間活動による温室効果ガスの排出、地域間での脆弱性の違いなど、報告書で確認された事実を正確に反映しています。",
5,5,2,廃棄物に関する次の記述のうち、不適切なものはどれか。,,1,"不適切なものは、「1. 一般廃棄物と産業廃棄物の近年の総排出量を比較すると、一般廃棄物の方が多くなっている」という選択肢が該当するといえます。

この記述は一般的には正確ではない場合が多く、国や地域によっては産業廃棄物の総排出量が一般廃棄物よりも多い場合があります。したがって、この記述は一般化できないため、不適切と言えます。

他の選択肢は、特別管理産業廃棄物、バイオマス、RPFに関する一般的な定義や説明であり、特に問題はないと考えられます。",
5,5,3,"石油情勢に関する次の記述の、（　　　）に入る数値及び語句の組合せとして、適切なものはどれか。

日本で消費されている原油はそのほとんどを輸入に頼っているが、エネルギー白書2021によれば輸入原油の中東地域への依存度（数量ベース）は2019年度で約（　ア　）％と高く、その大半は同地域における地政学的リスクが大きい（　イ　）輸入海峡を経由して運ばれている。また、同年における最大の輸入相手国は（　ウ　）である。
石油及び石油製品の金額が、日本の総輸入金額に占める割合は、2019年度には約（　エ　）％である。",,1,"日本の原油輸入に関する情報に基づいて考えると、以下のようになります。

- 日本は原油のほとんどを輸入に依存しており、特に中東地域からの輸入が多い。依存度は非常に高く、しばしば90%近くに達することが報告されています。
  
- 地政学的リスクが高い輸入海峡としては、ホルムズ海峡がよく挙げられます。この海峡は中東の主要な産油国と世界の市場をつなぐ重要なルートです。

- 日本の最大の輸入相手国はしばしばサウジアラビアであり、それに続く国としては、UAE（アラブ首長国連邦）やクウェートなどがあります。

- 石油及び石油製品の金額が日本の総輸入金額に占める割合は、エネルギー価格や経済状況によって変動しますが、一般的には10%程度とされています。

これらの情報に基づいて、選択肢1（ア：90　イ：ホルムズ　ウ：サウジアラビア　エ：10）が最も適切である可能性が高いと考えられます。",
5,5,4,"水素に関する次の記述の、（　　　）に入る数値及び語句の組合せとして、適切なものはどれか。

水素は燃焼後に水になるため、クリーンな二次エネルギーとして注目されている。水素の性質として、常温では気体であるが、1気圧の下で、（　ア　）℃まで冷やすと液体になる。液体水素になると、常温の水素ガスに比べてその体積は約（　イ　）になる。また、水素と酸素が反応すると熱が発生するが、その発熱量は（　ウ　）当たりの発熱量でみるとガソリンの発熱量よりも大きい。そして、水素を利用することで、鉄鉱石を還元して鉄に変えることもできる。コークスを使って鉄鉱石を還元する場合は二酸化炭素（CO2）が発生するが、水素を使って鉄鉱石を還元する場合は、コークスを使う場合と比較してCO2発生量の削減が可能である。なお、水素と鉄鉱石の反応は（　エ　）反応となる。",,5,"水素に関する基本的な性質と用途に基づいて、以下のように考えられます。

- 水素は1気圧の下で約-253℃（20K）まで冷やすと液体になります。
  
- 液体水素の体積は、そのガス状態に比べて約1/800です。

- 水素の発熱量は、重量当たりでガソリンよりも大きいです。

- 水素を用いて鉄鉱石を還元する場合、その反応は吸熱反応です。

これらの情報に基づいて、選択肢5（ア：−253　イ：1／800　ウ：重量　エ：吸熱）が最も適切な選択肢であると考えられます。",
5,5,5,科学技術とリスクの関わりについての次の記述のうち、不適切なものはどれか。,,5,"選択肢5が不適切な記述です。

リスクコミュニケーションにおいては、リスク評価に至った過程の透明性が非常に重要です。これは、リスク情報の受信者がその情報をどの程度信頼できるのか、またはその情報に基づいてどのような行動を取るべきかを判断する上で必要な要素です。過程の開示を避けると、逆に受信者を混乱させる可能性があり、信頼性が低下する可能性があります。",
5,5,6,"次の（ア）〜（オ）の科学史技術史上の著名な業績を、年代の古い順から並べたものとして、適切なものはどれか。

（ア）ヘンリー・ベッセマーによる転炉法の開発
（イ）本多光太郎による強力磁石鋼KS鋼の開発
（ウ）ウォーレス・カロザースによるナイロンの開発
（エ）フリードリヒ・ヴェーラーによる尿素の人工的合成
（オ）志賀潔による赤痢菌の発見",,3,"適切な順序は以下のようになります。

- フリードリヒ・ヴェーラーによる尿素の人工的合成（1828年）
- ヘンリー・ベッセマーによる転炉法の開発（1856年）
- 志賀潔による赤痢菌の発見（1897年）
- 本多光太郎による強力磁石鋼KS鋼の開発（1933年）
- ウォーレス・カロザースによるナイロンの開発（1935年）

したがって、適切な順序は3. エ → ア → オ → イ → ウ です。",
6,,1,"技術士及び技術士補は、技術士法第4章（技術士等の義務）の規定の遵守を求められている。次に掲げる記述について、第4章の規定に照らして、正しいものは○、誤っているものは×として、適切な組合せはどれか。

（ア）技術士等の秘密保持義務は、所属する組織の業務についてであり、退職後においてまでその制約を受けるものではない。
（イ）技術は日々変化、進歩している。技術士は、名称表示している専門技術業務領域について能力開発することによって、業務領域を拡大することができる。
（ウ）技術士等は、顧客から受けた業務を誠実に実施する義務を負っている。顧客の指示が如何なるものであっても、指示通りに実施しなければならない。
（エ）技術士は、その業務に関して技術士の名称を表示するときは、その登録を受けた技術部門を明示してするものとし、登録を受けていない技術部門を表示してはならない。
（オ）技術士等は、その業務を行うに当たっては、公共の安全、環境の保全その他の公益を害することのないよう努めなければならないが、顧客の利益を害する場合は守秘義務を優先する必要がある。
（カ）企業に所属している技術士補は、顧客がその専門分野の能力を認めた場合は、技術士補の名称を表示して技術士に代わって主体的に業務を行ってよい。
（キ）技術士は、その登録を受けた技術部門に関しては、十分な知識及び技能を有しているので、その登録部門以外に関する知識及び技能の水準を重点的に向上させるよう努めなければならない。",,4,"技術士法第4章に基づいて、以下のように評価できます。

（ア）技術士等の秘密保持義務は、退職後も続く場合がある。誤り（×）
（イ）技術士は、専門技術業務領域について能力開発することが求められている。正しい（○）
（ウ）顧客の指示が如何なるものであっても、指示通りに実施しなければならない、というのは誤り。公共の安全や環境の保全なども考慮しなければならない。誤り（×）
（エ）技術士は、その業務に関して技術士の名称を表示するときは、その登録を受けた技術部門を明示してするものとし、登録を受けていない技術部門を表示してはならない。正しい（○）
（オ）公共の安全や環境の保全は重要であり、顧客の利益を害する場合でも守秘義務を優先するとは限らない。誤り（×）
（カ）技術士補は、技術士に代わって主体的に業務を行うことはできない。誤り（×）
（キ）その登録部門以外に関する知識及び技能の水準を重点的に向上させるよう努めなければならない、という規定はない。誤り（×）

したがって、適切な組合せは 4. ア：×　イ：○　ウ：×　エ：○　オ：×　カ：×　キ：× です。",
6,,2,PDCAサイクルとは、組織における業務や管理活動などを進める際の、基本的な考え方を簡潔に表現したものであり、国内外において広く浸透している。PDCAサイクルは、P，D，C，Aの4つの段階で構成されており、この活動を継続的に実施していくことを、「PDCAサイクルを回す」という。文部科学省（研究及び開発に関する評価指針（最終改定）平成29年4月）では、「PDCAサイクルを回す」という考え方を一般的な日本語にも言い換えているが、次の記述のうち、適切なものはどれか。,,4,"PDCAサイクルは、以下の4つの段階で構成されています。

- P（Plan）：計画
- D（Do）：実施
- C（Check）：点検
- A（Act）：処置

これを一般的な日本語に言い換えると、""計画 → 実施 → 点検 → 処置"" の順に活動を行い、そのサイクルを繰り返すということになります。

したがって、適切なものは 4. 計画 → 実施 → 点検 → 処置 → 計画（以降、繰り返す） です。",
6,,3,近年、世界中で環境破壊、貧困など様々な社会的問題が深刻化している。また、情報ネットワークの発達によって、個々の組織の活動が社会に与える影響はますます大きく、そして広がるようになってきている。このため社会を構成するあらゆる組織に対して、社会的に責任ある行動がより強く求められている。ISO26000には社会的責任の7つの原則として「人権の尊重」、「国際行動規範の尊重」、「倫理的な行動」他4つが記載されている。次のうち、その4つに該当しないものはどれか。,,3,"ISO 26000における社会的責任の7つの原則は以下の通りです：

1. 透明性（Transparency）
2. 説明責任（Accountability）
3. 倫理的な行動（Ethical behavior）
4. 法の支配の尊重（Respect for the rule of law）
5. 国際行動規範の尊重（Respect for international norms of behavior）
6. 人権の尊重（Respect for human rights）
7. ステークホルダーの利害の尊重（Respect for stakeholder interests）

このリストに基づいて、その4つに該当しないものは「3. 技術の継承」です。",
6,,4,"我が国では社会課題に対して科学技術・イノベーションの力で立ち向かうために「Society5.0」というコンセプトを打ち出している。「Society5.0」に関する次の記述の、（　　　）に入る語句の組合せとして、適切なものはどれか。

Society5.0とは、我が国が目指すべき未来社会として、第5期科学技術基本計画（平成28年1月閣議決定）において、我が国が提唱したコンセプトである。
Society5.0は、（　ア　）社会（Society1.0）、（　イ　）社会（Society2.0）、工業社会（Society3.0）、情報社会（Society4.0）に続く社会であり、具体的には、「サイバー空間（仮想空間）とフィジカル空間（現実空間）を高度に融合させたシステムにより、経済発展と（　ウ　）的課題の解決を両立する（　エ　）中心の社会」と定義されている。
我が国がSociety5.0として目指す社会は、ICTの浸透によって人々の生活をあらゆる面でより良い方向に変化させるデジタルトランスフォーメーションにより、「直面する脅威や先の見えない不確実な状況に対し、（　オ　）性・強靭性を備え、国民の安全と安心を確保するとともに、一人ひとりが多様な幸せ（well-being）を実現できる社会」である。",,1,"Society5.0は、狩猟採集社会（Society1.0）、農耕社会（Society2.0）、工業社会（Society3.0）、情報社会（Society4.0）に続く、次のステージの社会とされています。このコンセプトは、サイバー空間とフィジカル空間を高度に融合させ、経済発展と社会的課題の解決を両立する「人間中心の社会」を目指しています。また、この社会は持続可能性と強靭性を備え、一人ひとりが多様な幸せ（well-being）を実現できるとされています。

したがって、適切な語句の組合せは「1. ア：狩猟　イ：農耕　ウ：社会　エ：人間　オ：持続可能」です。",
6,,5,"職場のパワーハラスメントやセクシュアルハラスメント等の様々なハラスメントは、働く人が能力を十分に発揮することの妨げになることはもちろん、個人としての尊厳や人格を不当に傷つける等の人権に関わる許されない行為である。また、企業等にとっても、職場秩序の乱れや業務への支障が生じたり、貴重な人材の損失につながり、社会的評価にも悪影響を与えかねない大きな問題である。職場のハラスメントに関する次の記述のうち、適切なものの数はどれか。

（ア）ハラスメントの行為者としては、事業主、上司、同僚、部下に限らず、取引先、顧客、患者及び教育機関における教員・学生等がなり得る。
（イ）ハラスメントであるか否かについては、相手から意思表示があるかないかにより決定される。
（ウ）職場の同僚の前で、上司が部下の失敗に対し、「ばか」、「のろま」などの言葉を用いて大声で叱責する行為は、本人はもとより職場全体のハラスメントとなり得る。
（エ）職場で不満を感じたりする指示や注意・指導があったとしても、客観的にみて、これらが業務の適切な範囲で行われている場合には、ハラスメントに当たらない。
（オ）上司が、長時間労働をしている妊婦に対して、「妊婦には長時間労働は負担が大きいだろうから、業務分担の見直しを行い、あなたの残業量を減らそうと思うがどうか」と配慮する行為はハラスメントに該当する。
（カ）部下の性的指向（人の恋愛・性愛がいずれの性別を対象にするかをいう）または、性自認（性別に関する自己意識）を話題に挙げて上司が指導する行為は、ハラスメントになり得る。
（キ）職場のハラスメントにおいて、「優越的な関係」とは職務上の地位などの「人間関係による優位性」を対象とし、「専門知識による優位性」は含まれない。",,4,"職場のハラスメントに関する記述のうち、適切なものを見ていきましょう。

（ア）適切。ハラスメントの行為者は、事業主、上司、同僚、部下だけでなく、取引先、顧客、患者、教員、学生なども含まれる。

（イ）不適切。ハラスメントであるか否かは、被害者がその行為を不快に感じるかどうか、またはその行為が一般的に不適切であるかどうかによって決定される。

（ウ）適切。上司が部下を侮辱するような言葉で大声で叱責する行為は、ハラスメントに該当する可能性が高い。

（エ）適切。業務の適切な範囲での指示や注意は、一般的にはハラスメントには該当しない。

（オ）不適切。上司が妊婦の負担を考慮して業務の調整を提案する行為は、一般的にはハラスメントには該当しない。

（カ）適切。性的指向や性自認を無関係な場で話題にする行為は、ハラスメントに該当する可能性がある。

（キ）不適切。ハラスメントにおいての「優越的な関係」は、専門知識による優位性も含む場合がある。

適切なものの数は5つではありません。適切なものは4つです。したがって、選択肢は「4. 4」が正解です。",
6,,6,技術者にとって安全の確保は重要な使命の1つである。この安全とは、絶対安全を意味するものではなく、リスク（危害の発生確率及びその危害の度合いの組合せ）という数量概念を用いて、許容不可能なリスクがないことをもって、安全と規定している。この安全を達成するためには、リスクアセスメント及びリスク低減の反復プロセスが必要である。安全の確保に関する次の記述のうち、不適切なものはどれか。,,5,"安全の確保に関する記述のうち、不適切なものを見ていきましょう。

1. 適切。リスク低減反復プロセスにおいては、許容可能なレベルまでリスクを低減し、残留リスクについては文書化するのは一般的な手法です。
  
2. 不適切。「ALARP」は「As Low As Reasonably Practicable」の略であり、「合理的に実行可能な範囲でできるだけ低く」を意味します。

3. 適切。ALARPの原理に基づき、リスクは合理的に実行可能な限り低減する必要があります。

4. 適切。ALARPの原理に基づいて、リスク低減が実際的に不可能、または費用対効果が不釣り合いな場合、そのリスクは許容可能とされます。

5. 不適切。リスク低減方策には通常、優先順位があります。例えば、本質的安全設計が最も優先されるべきであり、それが不可能な場合にはガードや保護装置、最後に使用者への情報提供といった順序が考慮されることが多いです。

したがって、不適切なものは「5」です。",
6,,7,"倫理問題への対処法としての功利主義と個人尊重主義とは、ときに対立することがある。次の記述の、（　　　）に入る語句の組合せとして、適切なものはどれか。

倫理問題への対処法としての「功利主義」とは、19世紀のイギリスの哲学者であるべンサムやミルらが主張した倫理学説で、「最大多数の（　ア　）」を原理とする。倫理問題で選択肢がいくつかあるとき、そのどれが最大多数の（　ア　）につながるかで優劣を判断する。しかしこの種の功利主義のもとでは、特定個人への不利益が生じたり、（　イ　）が制限されたりすることがある。一方、「個人尊重主義」の立場からは、（　イ　）はできる限り尊重すべきである。功利主義においては、特定の個人に犠牲を強いることになった場合には、個人尊重主義と対立することになる。功利主義のもとでの犠牲が個人にとって許容できるものかどうか。その確認の方法として、「黄金律」テストがある。黄金律とは、「（　ウ　）」あるいは「自分の望まないことを人にするな」という教えである。自分がされた場合には憤慨するようなことを、他人にはしていないかチェックする「黄金律」テストの結果、自分としては損害を許容できないとの結論に達したならば、他の行動を考える倫理的必要性が高いとされる。また、重要なのは、たとえ「黄金律」テストで自分でも許容できる範囲であると判断された場合でも、次のステップとして「相手の価値観においてはどうだろうか」と考えることである。権利にもレベルがあり、生活を維持する権利は生活を改善する権利に優先する。この場合の生活の維持とは、盗まれない権利、だまされない権利などまでを含むものである。また、安全、（　エ　）に関する権利は最優先されなければならない。",,3,"この問題では、功利主義と個人尊重主義の対立について説明しています。適切な語句の組合せを選ぶ必要があります。

- 功利主義は「最大多数の最大幸福」を目指す倫理学説です。したがって、（ア）には「最大幸福」が適切です。
  
- 功利主義の下では、特定の個人の権利が制限される可能性があります。この点で、個人尊重主義と対立することがあります。したがって、（イ）には「個人の権利」が適切です。

- 黄金律は一般に「自分がされたくないことは他人にもしない」という形で表現されます。この教えを反映させると、（ウ）には「人が望むことを自分にせよ」が適切です。

- 最後に、安全や健康に関する権利が最優先されるべきであるとの記述があります。これを反映させると、（エ）には「健康」が適切です。

以上の点を考慮すると、適切な語句の組合せは「3. ア：最大幸福　イ：個人の権利　ウ：自分の望むことを人にせよ　エ：健康」です。",
6,,8,"安全保障貿易管理とは、我が国を含む国際的な平和及び安全の維持を目的として、武器や軍事転用可能な技術や貨物が、我が国及び国際的な平和と安全を脅かすおそれのある国家やテロリスト等、懸念活動を行うおそれのある者に渡ることを防ぐための技術の提供や貨物の輸出の管理を行うことである。先進国が有する高度な技術や貨物が、大量破壊兵器等（核兵器・化学兵器・生物兵器・ミサイル）を開発等（開発・製造・使用又は貯蔵）している国等に渡ること、また通常兵器が過剰に蓄積されることなどの国際的な脅威を未然に防ぐために、先進国を中心とした枠組みを作って、安全保障貿易管理を推進している。
安全保障貿易管理は、大量破壊兵器等や通常兵器に係る「国際輸出管理レジーム」での合意を受けて、我が国を含む国際社会が一体となって、管理に取り組んでいるものであり、我が国では外国為替及び外国貿易法（外為法）等に基づき規制が行われている。安全保障貿易管理に関する次の記述のうち、適切なものの数はどれか。

（ア）自社の営業担当者は、これまで取引のないA社（海外）から製品の大口の引き合いを受けた。A社からすぐに製品の評価をしたいので、少量のサンプルを納入して欲しいと言われた。当該製品は国内では容易に入手が可能なものであるため、規制はないと判断し、商機を逃すまいと急いでA社に向けて評価用サンプルを輸出した。
（イ）自社は商社として、メーカーの製品を海外へ輸出している。メーカーから該非判定書を入手しているが、メーカーを信用しているため、自社では判定書の内容を確認していない。また、製品に関する法令改正を確認せず、5年前に入手した該非判定書を使い回している。
（ウ）自社は従来、自動車用の部品（非該当）を生産し、海外へも販売を行っていた。あるとき、昔から取引のあるA社から、B社（海外）もその部品の購入意向があることを聞いた。自社では、信頼していたA社からの紹介ということもあり、すぐに取引を開始した。
（エ）自社では、リスト規制品の場合、営業担当者は該非判定の結果及び取引審査の結果を出荷部門へ連絡し、出荷指示をしている。出荷部門では該非判定・取引審査の完了を確認し、さらに、輸出・提供するものと審査したものとの同一性や、輸出許可の取得の有無を確認して出荷を行った。",,2,"安全保障貿易管理に関する記述のうち、適切なものの数を判断するためには、各記述が安全保障貿易管理の規定や一般的なベストプラクティスに適合しているかどうかを評価する必要があります。

（ア）このケースでは、営業担当者が新規の海外顧客からの引き合いに対して、製品の規制状況を確認せずに輸出を行っています。これはリスクが高く、安全保障貿易管理に適していないと言えます。

（イ）このケースでも、自社が法令改正を確認せずに古い該非判定書を使い回している点が問題です。安全保障貿易管理においては、常に最新の情報に基づいて判断を行う必要があります。

（ウ）このケースでは、信頼している第三者からの紹介によって新規の海外顧客と取引を開始していますが、その顧客が安全保障貿易管理の観点から問題ないかどうかの確認がされていないようです。

（エ）このケースでは、リスト規制品に対して該非判定と取引審査が行われ、その結果が出荷部門に連絡されています。さらに、出荷部門では複数の確認作業を行っているようです。このプロセスは安全保障貿易管理に適していると言えます。

以上の考慮に基づき、適切なものの数は「1」です。",
